15,14,,16,2,0,,"2020-06-07 12:01:13.846","2020-06-26 13:24:49.526",,,1,,6950.0000,0.0000,,,,,"Car additional rh both doors, Lh front fender and front door, Boot were painted as per Mr SPbabbar's Instructions, 

additional boot / fuel lid relase cable was replaced @ 1250 cost, payment for cable is still pending",,,"2020-06-07 12:43:51.88",,,,,,,,,0
16,15,,17,2,0,,"2020-06-07 12:43:55.022","2020-06-22 20:14:35.899",,,1,,5050.0000,0.0000,,,,,"Initial Seat covers Were rejected by the clients due to Color and finishing

new set of covers were made in mangolian no5 with red stiching

side pillar carpet was changed from black to beige

new carpet footmats were replaced with Rubber mats","as discussed with Mr Nath, Vehicle was delivered to be got back on Saturday 13th June 2020 for interior overhauls ",,"2020-06-07 12:56:39.23",,,59922,,,,,,0
17,16,,3,2,0,,"2020-06-07 12:56:49.37","2020-08-20 14:32:52.21",,,1,,10800.0000,0.0000,,,,7300.0000,,,,"2020-06-07 13:01:17.45",,,,,,,,,0
18,17,,18,2,0,,"2020-06-07 18:14:26.165","2020-06-13 10:48:57.351",,,1,,125.0000,0.0000,,,,,,,,"2020-06-07 18:19:02.946",,,,,,,,,0
19,18,,19,2,0,,"2020-06-07 18:21:08.835","2020-06-08 18:39:40.321",,,1,,1500.0000,0.0000,,,,,"only Labour Charges Parts to be precured by the customer",,,"2020-06-07 18:24:07.617",,,89869,,,,,,0
20,19,,20,2,0,,"2020-06-07 18:24:10.621","2020-06-13 10:46:29.151",,,1,,30000.0000,0.0000,,,,,"seats with installations 16k
covers 14k
",,,"2020-06-07 18:30:03.893",,,,,,,,,0
21,20,,17,2,0,,"2020-06-07 18:30:15.957","2020-07-02 18:27:01.908",,,1,,42320.0000,0.0000,,,,,,,,"2020-06-07 18:34:43.756",,,62863,,,,,,0
22,21,,21,2,0,,"2020-06-08 18:28:30.844","2020-06-12 11:24:28.454",,,1,,4530.0000,0.0000,,,,,"Compete vehicle was diagnos with rosstech multiple intermedia faults were deleted.
clinet was advise for a rescan after a week post delivery","recived 4500 for the jobwork.
4400 for actuator 
100 for PUC
pending 1200 for complete engine electronic diagnostics
",,"2020-06-08 18:35:38.492",,,61129,,,,,,0
23,22,,22,2,0,,"2020-06-10 19:13:19.318","2020-06-11 13:36:15.552",,,1,,20050.0000,0.0000,,,,,,"Both sides, front and rear bumpers were painted 
oil valvoline 1750, 150 oil filter, 280 air filter, 300 cabin air filter were changed 300 labour
600 for footmats were charged

- 800 previous had to be adjusted 

total 19500",,"2020-06-10 19:16:51.055",,,52067,,,,,,0
24,23,,23,2,0,,"2020-06-11 13:36:35.712","2020-06-21 12:02:10.12",,,1,,4026.9000,0.0000,0.0700,,,,,,,"2020-06-11 13:46:37.542",,,,,,,,,0
25,25,,24,2,0,,"2020-06-12 11:51:16.144","2020-06-13 10:45:40.127",,,1,,5432.0000,0.0000,0.0300,,,,,,,"2020-06-12 12:28:45.327",,,20500,,,,,,0
26,26,,25,2,0,,"2020-06-12 15:13:31.251","2020-06-12 16:27:44.753",,,1,,5000.0000,0.0000,,,,,,"Vehicle Air con was serviced on 28th May 2020 with rear coil cleaning charged 3800,.
on 12th June 2020 customer complained about no cooling.
with assesment found the cooling coil was leak. and estimated for about 5000 
4k for cooling coil 
1k for labour",,"2020-06-12 15:22:20.315",,,101350,,,,,,0
27,27,,26,2,0,,"2020-06-12 00:00:00.0","2020-06-13 10:54:17.36",,,1,,10830.0000,0.0000,,,,,,"700 given to Driver",,"2020-06-13 10:54:10.64",,,113890,,,,,,0
28,28,,27,0,0,,"2020-06-14 14:07:30.756",,,,0,,4770.0000,0.0000,,,,,"total work on both cars 4480+4770=9250
payment recivied            8000 
balance 1250",,,"2020-06-14 14:35:15.974",,,50541,,,,,,0
29,34,,30,2,0,,"2020-06-14 14:37:18.854","2020-06-17 12:39:09.432",,,1,,0.0000,0.0000,,,,,,,,"2020-06-14 14:41:36.361",,,,,,,,,0
30,31,,28,2,0,,"2020-06-14 16:19:54.09","2020-06-14 00:00:00.0",,,1,,0.0000,0.0000,,,,,"System has started to turn Black the customer has been informed about it",,,"2020-06-14 16:22:59.555",,,112000,,,,,,0
31,32,,27,2,0,,"2020-06-15 12:39:44.972","2020-06-15 13:30:54.582",,,1,,4480.0000,0.0000,,,,,,,,"2020-06-15 13:21:13.223",,,,,,,,,0
32,33,,29,3,0,,"2020-06-15 16:55:44.237","2020-06-22 20:15:23.674",,"2020-07-05 12:24:30.956",0,,0.0000,0.0000,,,,,"Car engine oil / oil fliter has recently been changed 

customer has postponed the work for later",,,"2020-06-15 17:43:38.016",,,,,,,,,0
33,31,,28,2,0,,"2020-06-17 12:18:51.111","2020-06-17 19:07:59.627",,,1,,3049.0000,0.0000,,,,,"Rs. 50 pending",,,"2020-06-17 12:26:08.39",,,,,,,,,0
34,35,,31,2,1,,"2020-06-17 15:13:05.757","2020-06-17 17:18:55.198",,,1,,9570.0000,0.0000,,,,,,,,"2020-06-17 15:37:59.036",,,,,,,,,0
35,36,,32,2,0,,"2020-06-17 15:42:29.592","2020-06-17 18:30:51.885",,,1,,5400.0000,0.0000,,,,,,,,"2020-06-17 17:18:07.858",,,118917,,,,,,0
36,37,,33,2,0,,"2020-06-18 13:04:28.439","2020-06-22 20:14:50.628",,,1,,11125.0000,0.0000,,,,,"CALL Dhurv Mittal # 9899984488 in regards to service updates

Car Stereo is draining current, the customer had the stereo disconnected as the car battery would discharge overnight. post the disconnection battery problem was solved. 

","Mr AK mittal from MCD",,"2020-06-18 13:33:36.96",,,56682,,,,,"",0
37,38,,36,2,0,,"2020-06-18 17:10:06.679","2020-06-18 18:04:25.644",,,1,,3100.0000,0.0000,,,,,,,,"2020-06-18 17:16:09.917",,,,,,,,,0
38,39,,37,2,0,,"2020-06-19 10:50:56.735","2020-06-22 20:14:07.841",,,1,,18510.0000,0.0000,,,,,"
","compressor    14500
condenssor       3700
evaporator         4400
flushing              1000
gas                      1600
labour                 4000
estimated for a complete system renew",,"2020-06-19 10:53:14.364",,,65322,,,,,,0
39,40,,39,2,0,,"2020-06-19 13:31:24.548","2020-06-20 00:00:00.0",,,1,,7050.0000,0.0000,,,,,"Air conditioning stop working at stop and go
Radiator minor Leak
estimate for repairs 2500 for ac service + 3950 for radiator + 600 coolant
total 7300 
customer paid 7000
",,,"2020-06-19 13:34:37.597",,,,,,,,,0
40,41,,40,2,0,,"2020-06-22 20:16:28.964","2020-06-22 20:25:28.181",,,1,,24500.0000,0.0000,,,,,"VEHICLE CAME WITH A/C SYSTEM NOT WORKING, 
ON INVESTIGATION FOUND SYSTEM BLACK AND WAS CHANGED FOR GENUINE SYSTEM 
ACMI SUPPLY",,,"2020-06-22 20:25:24.465",,,29900,,,,,,0
41,38,,36,2,0,,"2020-06-22 20:27:05.193","2020-06-22 20:27:05.211",,,1,,3100.0000,0.0000,,,,,,,,"2020-06-22 20:29:55.072",,,,,,,,,0
42,42,,6,2,0,,"2020-06-24 14:09:37.073","2020-07-10 18:53:25.074",,,1,,16300.0000,0.0000,,,,,"refer to invoice",,,"2020-06-24 14:21:30.122",,,76216,,,,,,0
43,43,,41,2,0,,"2020-06-17 14:51:38.359","2020-06-22 14:51:38.359",,,1,,4700.0000,0.0000,,,,,,,,"2020-06-24 14:56:05.495",,,,,,,,,0
44,44,,43,2,0,,"2020-06-24 17:25:12.696","2020-06-29 16:54:13.836",,,1,,10910.0000,0.0000,,,,,,,,"2020-06-24 17:57:00.485",,,77284,,,5,,,0
45,,,44,2,0,,"2020-06-24 18:00:08.758","2020-06-24 18:08:23.809",,,1,,1900.0000,0.0000,,,,,,,,"2020-06-24 18:07:13.477",,,227890,,,,,,0
46,45,,45,2,0,,"2020-06-25 12:18:51.634","2020-06-27 17:16:28.838",,,1,,7308.0000,0.0000,,,,,,"Clutch Pressure plate and Clutch Bearing is provided by the client
",,"2020-06-25 12:29:57.345",,,67697,,,,,,0
47,46,,47,2,0,,"2020-06-25 12:30:44.382","2020-06-26 15:49:56.126",,,1,,0.0000,0.0000,,,,,,,,"2020-06-25 12:36:33.723",,,149297,,,,,,0
48,47,,48,2,0,,"2020-06-25 17:24:00.079","2020-07-04 10:31:52.072",,,1,,15450.0000,0.0000,,,,,"post onsite assistance for starting the vehicle, the following probems were discovered:

batter is old and needs replacement 02/15
Aircondiontioning doesn't work it has no floron r134  in the system
engine vibration / rear engine moutning is broken
oil filter body has oil leak / oil filter is damage needs replacement

",,,"2020-06-25 17:32:56.463",,,92442,,,,,,0
49,7,,7,2,0,,"2020-06-26 12:30:40.519","2020-06-28 13:03:09.426",,,1,,13200.0000,0.0000,,,,,,"Vehicle has a Error code in Engine management system for Air MAss Sensor.",,"2020-06-26 12:31:58.212",,,152518,,,65,,,0
50,48,,50,2,0,,"2020-06-26 17:07:11.281","2020-06-26 19:16:45.394",,,1,,21631.5000,0.0000,,,,,,,,"2020-06-26 18:05:39.026",,,97132,,,,,,0
51,49,,54,2,0,,"2020-06-28 13:27:50.921","2020-06-29 11:32:22.27",,,1,,7002.0000,0.0000,,,,2000.0000,"On vehicle inspection, Car engine oil was found dirty and the customer was advised for a basic service,
front right wheel 2 studs needs replacements
Car air conditioning is not working due to absense of R134a Gas ","Key immo was found missing from the Key, on customers request. Key maker Ahsan was contracted and got the immo chip and it was recoded",,"2020-06-28 13:36:08.541",,,104877,,,,,,0
52,50,,55,2,0,,"2020-06-29 11:57:54.921","2020-07-17 11:26:54.621",,,1,,6500.0000,0.0000,,,,,"inv382",,,"2020-06-29 12:00:13.297",,,62861,,,20,,,0
53,51,,56,2,0,,"2020-06-29 12:00:58.406","2020-06-29 17:13:17.322",,,1,,2400.0000,0.0000,,,,,,,,"2020-06-29 12:34:13.143",,,75045,,,47,,,0
54,52,,57,2,0,,"2020-06-29 13:47:42.893","2020-07-02 18:27:17.564",,,1,,7500.0000,0.0000,,,,,,,,"2020-06-29 13:49:31.265",,,50086,,,45,,,0
55,53,,58,2,0,,"2020-07-01 12:10:25.866","2020-07-04 12:08:00.39",,,1,,6000.0000,0.0000,,,,,,"Paid in person on 25th july 2020 at DGC",,"2020-07-01 12:14:16.058",,,65478,,,45,,,0
56,54,,59,2,0,,"2020-07-01 12:43:10.758","2020-07-01 13:58:04.668",,,1,,2500.0000,0.0000,,,,,"Vehicle to be picked from the residence on Sunday for serivcinig",,,"2020-07-01 12:45:04.107",,,37800,,,45,,,0
57,55,,60,2,0,,"2020-07-02 11:25:47.86","2020-07-02 12:04:35.385",,,1,,1700.0000,0.0000,,,,,,,,"2020-07-02 11:28:33.486",,,121289,,,50,,,0
58,56,,61,2,0,,"2020-07-02 13:31:40.747","2020-07-02 18:15:46.75",,,1,,10830.0000,0.0000,,,,,,,,"2020-07-02 13:38:01.777",,,13341,,,50,,,0
59,57,,64,2,0,,"2020-07-02 18:17:50.822","2020-07-04 10:24:26.075",,,1,,1504.0000,0.0000,0.0600,,,,"Vehicle Gas recovered only 80g, suspected of a minor Leak in the Cooling Coil. Customer gets the gas top-up done every year, and knows about the problem.
also mentioned the a/c system coming On after 5-10 mins of starting. (suspect System black)
estimated price given for new system 27k",,,"2020-07-02 18:23:30.66",,,,,,,,"",0
60,58,,65,2,0,,"2020-07-03 10:09:36.704","2020-07-03 15:20:30.928",,,1,,4450.0000,0.0000,,,,4000.0000,,,,"2020-07-03 10:14:05.153",,,53786,,,,,,0
61,59,,66,2,0,,"2020-07-04 14:40:54.855","2021-06-10 13:40:23.338",,,1,,1200.0000,0.0000,,,,,,,,"2020-07-04 14:42:16.424",,,,,,,,,0
62,60,,67,2,0,,"2020-07-04 15:02:02.721","2020-07-04 15:33:25.504",,,1,,260.0000,0.0000,,,,,,,,"2020-07-04 15:19:28.275",,,125000,,,,,,0
63,61,,68,2,0,,"2020-07-04 17:40:13.301","2020-07-06 14:24:28.801",,,1,,9710.0000,0.0000,,,,,,,,"2020-07-04 18:43:45.109",,,63729,,,,,,0
64,62,,69,2,0,,"2020-07-05 11:07:26.558","2020-07-06 14:47:38.498",,,1,,1596.0000,0.0000,0.0500,,,,,,,"2020-07-05 11:31:33.387",,,52782,,,,,,0
65,63,,70,2,0,,"2020-07-05 11:39:29.76","2020-07-05 15:00:48.554",,,1,,15200.0000,0.0000,,,,11000.0000,,,,"2020-07-05 11:40:57.978",,,1437,,,,,,0
66,64,,71,2,0,,"2020-07-05 13:22:03.719","2020-07-06 12:50:48.518",,,1,,500.0000,0.0000,,,,400.0000,"Recommened a BlackSmoke Treatment, client initially agreed but later decided to cancel the work as he had got the EGR cleaned from khanmarket 5 months back

as recomended he got the Diesel filter changed and got the oil, oil filter and diesel filter himself from Batra.

we have only charged him for labour

total bill was 600 and was paid 400 by the client
","Radiator tank needs changing, estimate given 1400 - 1600 + coolant

Blacksmoke treatment estimate given 4500

fuel tank gauge is showing a misread at 30% when the tank is empty

driver admits the vehicle is consumming engine oil as every oil change at 10k it 1.5 to 2 ltr less

on inspection throttle is full of engine oil and we do have a doubt on trubo (inspection is due)

",,"2020-07-05 13:53:03.825",,,103963,,,,,,0
67,65,,16,2,0,,"2020-07-05 16:17:38.617","2020-07-10 14:39:07.211",,,1,,8640.0000,0.0000,,,,,,,,"2020-07-05 16:45:39.018",,,113916,,,,,,0
69,67,,72,2,0,,"2020-07-08 14:04:21.603","2020-07-25 14:54:18.45",,,1,,12558.0000,0.0000,0.0800,,,,,,,"2020-07-08 14:07:39.848",,,70088,,,20,,,0
70,68,,73,2,0,,"2020-07-08 14:07:46.566","2020-07-18 17:41:22.863",,,1,,36620.0000,0.0000,,,,,"Denting and painting est 23k 
inv 386",,,"2020-07-08 14:16:02.4",,,78160,,,30,,,0
71,69,,74,2,0,,"2020-07-09 12:29:22.316","2020-07-10 16:58:15.308",,,1,,6300.0050,0.0000,,,,,"Windscreen is Chipped and has minor Star shape crack, pictures enclosed",,,"2020-07-09 12:59:36.384",,,127192,,,,,,0
72,70,,75,2,0,,"2020-07-09 12:59:45.917","2020-07-10 18:49:04.178",,,1,,6407.0000,0.0000,,,,,,"A/c Gas was absent, there was only pressure in the system.
after leak check, gas and oil was charged in the system. (as the client had advised the car is up for sale and he doesnt want to spend money and only get the basic in working condition) suspected Evaporator Leak
",,"2020-07-09 13:02:24.561",,,61000,,,80,,,0
73,71,,6,2,0,,"2020-07-09 13:05:28.328","2020-07-17 11:13:58.533",,,1,,6500.0000,0.0000,,,,,"invoice 385",,,"2020-07-09 13:08:19.343",,,21687,,,99,,,0
74,66,,70,2,0,,"2020-07-09 13:12:55.803","2020-07-13 21:31:00.354",,,1,,5600.0000,0.0000,,,,,,,,"2020-07-09 13:15:43.108",,,,,,,,,0
75,72,,76,2,0,,"2020-07-10 11:07:25.776","2020-07-10 11:15:46.722",,,1,,2600.0000,0.0000,,,,,"Battery Excange Price 2600 amount Paytm to Batra with his direct invoice 
serial Number AAM-BL-0BL400LMF",,,"2020-07-10 11:10:12.904",,,,"Amron","AAM-BL-0BL400LMF - 9JULY2020",,,,0
77,73,,16,2,0,,"2020-07-10 13:24:18.354","2020-07-10 14:31:45.558",,,1,,2200.0000,0.0000,,,,,,,,"2020-07-10 13:25:52.545",,,,,,,,,0
78,74,,77,2,0,,"2020-07-10 17:09:48.191","2020-07-10 18:49:28.309",,,1,,5250.0000,0.0000,,,,,"Vehicle came back on the 30th july 2020 with A/C not working, on vehicle inspection onlky 10% gas was recovered in the system. on pressure check on visible leak was detected. as per the customer the evaporator was replaced last year. not sure from which shop in AJit Arcade.
has been given an estimate upto 8000 for replacing the evaporator

KM 97802
",,,"2020-07-10 17:32:39.341",,,97337,,,,,"",0
79,75,,80,2,0,,"2020-07-11 12:28:03.308","2020-07-13 21:27:34.18",,,1,,9050.0000,0.0000,,,,,,,,"2020-07-11 12:32:45.43",,,148675,,,20,,,0
80,76,,81,2,0,,"2020-07-11 16:13:43.592","2020-07-15 19:10:30.357",,,1,,7800.0000,0.0000,,,,,,,,"2020-07-11 16:31:34.828",,,92731,,,,,,0
81,77,,83,2,0,,"2020-07-11 17:48:22.126","2020-07-25 18:37:32.807",,,1,,6000.0000,0.0000,,,,3000.0000,"Seat cover as Sample 1013. 
sample at shop for Creata black and grey design ",,,"2020-07-11 17:52:46.437",,,147038,,,,,,0
82,78,,84,2,0,,"2020-07-11 18:13:26.61","2020-07-11 18:18:27.892",,,1,,0.0000,0.0000,,,,,"A/C evaporator was replaced in June 2020, 
 ",,,"2020-07-11 18:16:30.706",,,141452,,,,,,0
83,79,,85,2,0,,"2020-07-12 04:50:57.566","2020-07-12 06:33:08.61",,,1,,5160.0000,0.0000,,,,,,,,"2020-07-12 04:59:18.928",,,135510,,,40,,,0
84,80,,86,2,0,,"2020-07-12 23:40:00.0","2020-07-15 19:09:00.0",,,1,,8500.0000,0.0000,,,,,,,,"2020-07-12 23:47:07.298",,,8585,,,65,,,0
85,81,,87,2,0,,"2020-07-12 23:47:19.903","2020-07-13 00:42:34.793",,,1,,2250.0000,0.0000,,,,2000.0000,,,,"2020-07-12 23:49:36.534",,,25447,,,2,,,0
86,82,,88,2,0,,"2020-07-13 00:34:47.719","2020-07-31 13:42:05.339",,,1,,2606.8000,0.0000,0.0200,,,2600.0000,"Skoda Floor Light is with us for repairs need to be returned on Wed after repair",,,"2020-07-13 00:38:46.689",,,73787,,,,,,0
87,83,,89,2,0,,"2020-07-13 00:44:37.485","2020-07-15 16:30:21.34",,,1,,1800.0000,0.0000,,,,,,,,"2020-07-13 00:48:50.789",,,,,,,,,0
88,84,,90,2,0,,"2020-07-15 12:03:33.669","2020-07-15 12:03:33.669",,,1,,1000.0000,0.0000,,,,,,,,"2020-07-15 12:39:33.083",,,56939,,,,,,0
89,86,,91,2,0,,"2020-07-15 15:48:00.0","2020-07-15 15:55:00.0",,,1,,4400.0000,0.0000,,,,,,,,"2020-07-15 15:55:41.975",,,13217,"AMARON","",45,,"",0
90,87,,92,2,0,,"2020-07-15 16:03:38.507","2020-07-15 16:30:09.162",,,1,,5100.0000,0.0000,,,,,,,,"2020-07-15 16:30:07.334",,,,,,,,,0
91,36,,32,2,0,,"2020-07-16 11:09:00.308","2020-07-16 18:07:17.131",,,1,,2000.0000,0.0000,,,,,"Break Noise, Front BreakPads were replaced last service 
",,,"2020-07-16 11:11:23.918",,,119733,,,,,,0
92,88,,93,2,0,,"2020-07-16 16:01:05.783","2020-07-20 18:59:37.839",,,1,,17300.0000,0.0000,,,,7000.0000,"4000 on 16th 
3000 on 17th
need to return 250 to him for side mirrior",,,"2020-07-16 16:27:21.751",,,234075,"",,90,,"",0
93,89,,94,2,0,,"2020-07-16 17:51:47.975","2020-07-16 18:42:27.254",,,1,,8800.0000,0.0000,,,,5000.0000,,,,"2020-07-16 17:57:24.944",,,,,,,,,0
94,90,,96,2,0,,"2020-07-17 11:08:26.06","2020-07-18 16:13:10.559",,,1,,13360.0000,0.0000,,,,10000.0000,"wiper blades pending",,,"2020-07-17 11:12:08.699",,,94826,,,,,,0
95,91,,97,2,0,,"2020-07-17 18:32:12.728","2020-07-17 18:35:59.068",,,1,,1250.0000,0.0000,,,,,,,,"2020-07-17 18:35:56.825",,,,,,,,,0
96,6,,6,2,0,,"2020-07-17 18:36:36.086","2020-07-23 18:29:37.016",,,1,,1700.0000,0.0000,,,,,"Repeat Job",,,"2020-07-17 18:37:11.188",,,,,,,,,0
97,92,,96,2,0,,"2020-07-18 17:41:45.267","2020-07-20 16:18:35.006",,,1,,6383.0000,0.0000,,,,,"Break pad have been replaced twice and the noise still presist, this service the pads and routers were cleant and sanded ",,,"2020-07-18 17:52:37.992",,,47361,"",,,,,0
98,93,,98,2,0,,"2020-07-18 18:19:12.954","2020-07-18 18:19:12.954",,,1,,1900.0000,0.0000,,,,,,,,"2020-07-18 18:27:52.188",,,,,"",,,,0
99,94,,99,2,0,,"2020-07-18 18:29:35.376","2020-07-18 18:32:42.341",,,1,,2000.0000,0.0000,,,,,,,,"2020-07-18 18:32:39.852",,,,,,,,,0
100,95,,100,2,0,,"2020-07-19 13:47:53.264","2020-07-19 19:15:18.792",,,1,,7400.0000,0.0000,,,,,,,,"2020-07-19 14:28:33.013",,,,,,,,,0
101,64,,71,2,0,,"2020-07-19 14:28:35.975","2020-12-09 13:22:57.743",,,1,,3900.0000,0.0000,,,,4000.0000,"Engine, Blacksmoke due to clogged intercooler and incomplete EGR service, 
Engine, White smoke is due to unburned engine oil due to back compression.
Turbo is ok 
diesel treatment was returend on 9Aug2020
","vehicle meter has been tampered. in actual the vehicle has done 200000km+ as information from the driver
",,"2020-07-19 14:31:19.838",,,105205,,,,,,0
102,96,,101,2,0,,"2020-07-20 12:50:00.247","2020-07-25 18:29:14.233",,,1,,18067.5000,0.0000,0.0100,,,15000.0000,,,,"2020-07-20 13:45:47.04",,,72111,,,,,,0
103,97,,21,2,0,,"2020-07-22 11:36:12.528","2020-07-23 19:05:56.538",,,1,,0.0000,0.0000,,,,,,,,"2020-07-23 11:36:46.325",,,91051,,,,,,0
104,98,,102,2,0,,"2020-07-19 11:38:23.085","2020-07-19 11:42:34.882",,,1,,800.0000,0.0000,,,,,,,,"2020-07-23 11:42:32.804",,,81676,,,,,"",0
105,99,,103,2,0,,"2020-07-23 14:31:38.852","2020-07-26 18:54:33.792","2020-07-27 00:00:00.0",,1,,9400.6000,0.0000,,,,5000.0000,,,,"2020-07-23 14:34:56.294",,,,,,,,,0
106,100,,104,2,0,,"2020-07-23 16:01:40.687","2020-07-23 16:05:30.219",,,1,,799.0000,0.0000,,,,,,,,"2020-07-23 16:05:28.0",,,,,,,,,0
107,101,,105,2,0,,"2020-07-25 14:58:46.999","2020-07-26 18:53:24.938",,,1,,12490.0000,0.0000,,,,,,,,"2020-07-25 15:17:50.62",,,72609,,"",,,,0
108,21,,21,2,0,,"2020-07-25 18:38:43.735","2020-08-01 15:01:16.493",,,1,,30700.0000,0.0000,,,,32600.0000,,,,"2020-07-25 18:58:07.911",,,,,,,,,0
109,102,,106,2,0,,"2020-07-25 18:58:15.105","2020-07-25 19:01:57.841",,,1,,1070.0000,0.0000,,,,,,,,"2020-07-25 19:01:54.775",,,,,,,,,0
110,103,,107,2,0,,"2020-07-25 19:02:25.1","2020-07-25 19:04:07.485",,,1,,200.0000,0.0000,,,,,,,,"2020-07-25 19:03:44.867",,,,,"",,,,0
111,104,,108,2,0,,"2020-07-25 19:04:27.575","2020-07-25 19:07:36.297",,,1,,1250.0000,0.0000,,,,,,,,"2020-07-25 19:06:55.4",,,,,,,,,0
112,105,,109,2,0,,"2020-07-26 14:16:58.711","2020-07-26 18:52:20.809",,,1,,3390.0000,0.0000,,,,,"Works with Delhi Police",,,"2020-07-26 14:20:04.367",,,81438,,,55,,,0
113,79,,85,2,0,,"2020-07-26 16:42:59.291","2020-08-13 12:11:49.212",,,1,,4500.0000,0.0000,,,,4000.0000,"Timming Cover Oil Seal
Seal 3 pcs 
Tapid cover gas kit
engine oil 1 ltrs
Grey Anabond Sealant 
Lubricant Spary
Diesel and Cleaning Agent
",,,"2020-07-26 16:45:21.031",,,136100,,,,,,0
114,106,,110,2,0,,"2020-07-27 18:03:31.286","2020-07-27 18:59:23.568",,,1,,3200.0000,0.0000,,,,,,,,"2020-07-27 18:05:04.493",,,41886,,,,,,0
115,107,,111,2,0,,"2020-07-29 09:58:06.262","2020-07-29 13:27:43.786",,,1,,5100.0000,0.0000,,,,3500.0000,,,,"2020-07-29 10:19:51.244",,,,,,,,,0
116,108,,112,2,0,,"2020-07-29 10:22:07.902","2020-08-07 12:21:29.887",,,1,,10560.0000,0.0000,,,,,,,,"2020-07-29 10:41:45.277",,,46136,,,5,,,0
117,109,,113,2,0,,"2020-07-30 11:46:16.911","2020-07-30 19:00:58.353",,,1,,5080.8000,0.0000,0.1300,,,,"Shockers, Stereo, Lh Tail Lamp and Rh front door weather gola  were interchanged with DL 3cbq 1764",,,"2020-07-30 15:03:56.806",,,55166,,,,,,0
118,110,,114,2,0,,"2020-07-31 13:39:45.254","2020-08-03 17:33:07.206",,,1,,3900.0000,0.0000,,,,,,,,"2020-07-31 13:41:50.126",,,5250,,,,,,0
119,111,,41,2,0,,"2020-07-31 13:42:21.704","2020-08-01 16:27:48.151",,,1,,6000.0000,0.0000,,,,,,,,"2020-07-31 13:44:08.735",,,70071,,,10,,,0
120,112,,115,2,0,,"2020-07-31 13:44:57.971","2020-08-24 19:38:20.922",,,1,,7616.0000,0.0000,,,,,"Water is leaking from the windscreen center portion. it needs to be reinstalled as needed
vehicle was delivered at the customers residance on the 14aug2020

",,,"2020-07-31 13:47:50.698",,,,,,,,,0
121,113,,116,2,0,,"2020-07-27 11:29:54.698","2020-07-27 11:34:56.324",,,1,,2400.0000,0.0000,,,,,,,,"2020-08-01 11:34:53.723",,,44668,,,,,,0
